task_id	model	timestamp	parser_rate	acc	precision	recall	f1
50	Do-7B	2025-05-09 15:24:06	1.0000	0.1569	0.0089	0.0157	0.0113
50	gemini-2.5-pro-preview-03-25	2025-05-09 15:24:06	1.0000	0.3431	0.2092	0.2574	0.1615
50	Do-3B	2025-05-09 15:24:07	1.0000	0.2843	0.2071	0.2132	0.1774
50	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:24:07	1.0000	0.3824	0.2776	0.3824	0.2938
50	DeepSeek-VL2	2025-05-09 15:24:07	1.0000	0.0000	0.0000	0.0000	0.0000
50	Gemma-3-27b-it	2025-05-09 15:24:07	1.0000	0.3333	0.1111	0.3333	0.1667
50	Gemma-3-27b-it	2025-05-09 15:24:07	1.0000	0.3333	0.1111	0.3333	0.1667
50	LLaVA-1.5-13B-HF	2025-05-09 15:24:08	1.0000	0.3137	0.2830	0.2353	0.2096
50	Phi-4-multimodal-instruct	2025-05-09 15:24:08	1.0000	0.2941	0.0859	0.1471	0.0853
53	InternVL3-9B-Instruct	2025-05-09 15:24:11	1.0000	0.0792	0.0921	0.0310	0.0333
53	local_model	2025-05-09 15:24:14	1.0000	0.0000	0.0000	0.0000	0.0000
53	Do-7B	2025-05-09 15:24:18	1.0000	0.3960	0.0293	0.0216	0.0249
53	gemini-2.5-pro-preview-03-25	2025-05-09 15:24:21	1.0000	0.5743	0.1667	0.1418	0.1428
53	Do-3B	2025-05-09 15:24:24	1.0000	0.0000	0.0000	0.0000	0.0000
53	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:24:28	1.0000	0.1089	0.0291	0.0924	0.0443
53	DeepSeek-VL2	2025-05-09 15:24:31	1.0000	0.0000	0.0000	0.0000	0.0000
53	Gemma-3-27b-it	2025-05-09 15:24:34	1.0000	0.1089	0.1527	0.0951	0.0697
53	Gemma-3-27b-it	2025-05-09 15:24:37	1.0000	0.1287	0.1632	0.1057	0.0806
53	LLaVA-1.5-13B-HF	2025-05-09 15:24:41	1.0000	0.0990	0.0485	0.0241	0.0204
53	Phi-4-multimodal-instruct	2025-05-09 15:24:44	1.0000	0.5842	0.2213	0.1260	0.1296
69	InternVL3-9B-Instruct	2025-05-09 15:24:44	1.0000	0.0000	0.0000	0.0000	0.0000
69	local_model	2025-05-09 15:24:44	1.0000	0.0000	0.0000	0.0000	0.0000
69	Do-7B	2025-05-09 15:24:44	1.0000	0.0100	0.0127	0.0003	0.0006
69	gemini-2.5-pro-preview-03-25	2025-05-09 15:24:45	1.0000	0.0000	0.0000	0.0000	0.0000
69	Do-3B	2025-05-09 15:24:45	1.0000	0.0000	0.0000	0.0000	0.0000
69	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:24:45	1.0000	0.0000	0.0000	0.0000	0.0000
69	DeepSeek-VL2	2025-05-09 15:24:45	1.0000	0.0000	0.0000	0.0000	0.0000
69	LLaVA-1.5-13B-HF	2025-05-09 15:24:45	1.0000	0.0000	0.0000	0.0000	0.0000
69	Phi-4-multimodal-instruct	2025-05-09 15:24:45	1.0000	0.0000	0.0000	0.0000	0.0000
10	InternVL3-9B-Instruct	2025-05-09 15:24:46	1.0000	0.3224	0.2383	0.2441	0.2118
10	Do-7B	2025-05-09 15:24:46	1.0000	0.0000	0.0000	0.0000	0.0000
10	gemini-2.5-pro-preview-03-25	2025-05-09 15:24:47	1.0000	0.1776	0.1795	0.1078	0.1214
10	Do-3B	2025-05-09 15:24:47	1.0000	0.1908	0.0261	0.0166	0.0183
10	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:24:48	1.0000	0.1908	0.0457	0.0332	0.0266
10	DeepSeek-VL2	2025-05-09 15:24:48	1.0000	0.0000	0.0000	0.0000	0.0000
10	Gemma-3-27b-it	2025-05-09 15:24:48	1.0000	0.2697	0.2201	0.2805	0.2165
10	Gemma-3-27b-it	2025-05-09 15:24:49	1.0000	0.2829	0.2820	0.2889	0.2275
10	LLaVA-1.5-13B-HF	2025-05-09 15:24:49	1.0000	0.1776	0.0712	0.0852	0.0704
10	Phi-4-multimodal-instruct	2025-05-09 15:24:50	1.0000	0.0987	0.0201	0.0071	0.0074
18	InternVL3-9B-Instruct	2025-05-09 15:24:51	1.0000	0.5294	0.6577	0.5294	0.4093
18	Do-7B	2025-05-09 15:24:52	1.0000	0.0490	0.0275	0.0019	0.0036
18	gemini-2.5-pro-preview-03-25	2025-05-09 15:24:54	1.0000	0.5196	0.6301	0.5196	0.3901
18	Do-3B	2025-05-09 15:24:55	1.0000	0.4706	0.0694	0.0523	0.0517
18	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:24:56	1.0000	0.5000	0.5000	0.5000	0.3500
18	DeepSeek-VL2	2025-05-09 15:24:58	1.0000	0.0000	0.0000	0.0000	0.0000
18	Gemma-3-27b-it	2025-05-09 15:24:59	1.0000	0.5000	0.2500	0.5000	0.3333
18	Gemma-3-27b-it	2025-05-09 15:25:00	1.0000	0.5000	0.2500	0.5000	0.3333
18	LLaVA-1.5-13B-HF	2025-05-09 15:25:02	1.0000	0.5784	0.5944	0.5784	0.5598
18	Phi-4-multimodal-instruct	2025-05-09 15:25:03	1.0000	0.5098	0.2123	0.2039	0.1751
21	InternVL3-9B-Instruct	2025-05-09 15:25:03	1.0000	0.4561	0.4248	0.4480	0.4053
21	local_model	2025-05-09 15:25:03	1.0000	0.0000	0.0000	0.0000	0.0000
21	Do-7B	2025-05-09 15:25:04	1.0000	0.3158	0.0247	0.0181	0.0177
21	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:04	1.0000	0.5029	0.4800	0.4917	0.4096
21	Do-3B	2025-05-09 15:25:04	1.0000	0.4795	0.0617	0.0525	0.0517
21	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:05	1.0000	0.3918	0.0654	0.0729	0.0621
21	DeepSeek-VL2	2025-05-09 15:25:05	1.0000	0.0000	0.0000	0.0000	0.0000
21	Gemma-3-27b-it	2025-05-09 15:25:05	1.0000	0.4503	0.2990	0.2983	0.2965
21	Gemma-3-27b-it	2025-05-09 15:25:06	1.0000	0.4211	0.2796	0.2791	0.2781
21	LLaVA-1.5-13B-HF	2025-05-09 15:25:06	1.0000	0.4971	0.3462	0.3386	0.2834
21	Phi-4-multimodal-instruct	2025-05-09 15:25:06	1.0000	0.4737	0.1313	0.1329	0.1212
23	InternVL3-9B-Instruct	2025-05-09 15:25:07	1.0000	0.4800	0.5538	0.4330	0.4072
23	local_model	2025-05-09 15:25:07	1.0000	0.0000	0.0000	0.0000	0.0000
23	Do-7B	2025-05-09 15:25:08	1.0000	0.2800	0.0839	0.0451	0.0371
23	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:08	1.0000	0.5900	0.6299	0.5359	0.4884
23	Do-3B	2025-05-09 15:25:09	1.0000	0.3300	0.1305	0.1329	0.0939
23	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:09	1.0000	0.3800	0.1474	0.1700	0.1565
23	DeepSeek-VL2	2025-05-09 15:25:10	1.0000	0.0000	0.0000	0.0000	0.0000
23	Gemma-3-27b-it	2025-05-09 15:25:10	1.0000	0.4900	0.3250	0.4018	0.3573
23	Gemma-3-27b-it	2025-05-09 15:25:11	1.0000	0.4800	0.3204	0.4030	0.3514
23	LLaVA-1.5-13B-HF	2025-05-09 15:25:11	1.0000	0.3400	0.3811	0.3409	0.3216
23	Phi-4-multimodal-instruct	2025-05-09 15:25:12	1.0000	0.3100	0.0955	0.1138	0.0762
25	InternVL3-9B-Instruct	2025-05-09 15:25:12	1.0000	0.6200	0.4462	0.4520	0.4146
25	local_model	2025-05-09 15:25:12	1.0000	0.0000	0.0000	0.0000	0.0000
25	Do-7B	2025-05-09 15:25:12	1.0000	0.2700	0.0300	0.0204	0.0217
25	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:13	1.0000	0.6000	0.6350	0.6477	0.5974
25	Do-3B	2025-05-09 15:25:13	1.0000	0.4700	0.6125	0.5814	0.4609
25	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:13	1.0000	0.5500	0.0390	0.0483	0.0431
25	DeepSeek-VL2	2025-05-09 15:25:13	1.0000	0.0000	0.0000	0.0000	0.0000
25	Gemma-3-27b-it	2025-05-09 15:25:14	1.0000	0.6300	0.5437	0.5317	0.5251
25	Gemma-3-27b-it	2025-05-09 15:25:14	1.0000	0.6200	0.3723	0.3546	0.3565
25	LLaVA-1.5-13B-HF	2025-05-09 15:25:14	1.0000	0.6200	0.5590	0.5550	0.5559
25	Phi-4-multimodal-instruct	2025-05-09 15:25:14	1.0000	0.4100	0.2998	0.2683	0.1959
28	InternVL3-9B-Instruct	2025-05-09 15:25:14	1.0000	0.1250	0.0201	0.0813	0.0322
28	local_model	2025-05-09 15:25:15	1.0000	0.0000	0.0000	0.0000	0.0000
28	Do-7B	2025-05-09 15:25:15	1.0000	0.0865	0.0204	0.0300	0.0239
28	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:15	1.0000	0.1538	0.0836	0.1000	0.0754
28	Do-3B	2025-05-09 15:25:15	1.0000	0.2308	0.1155	0.1714	0.1085
28	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:16	1.0000	0.1923	0.0750	0.1429	0.0580
28	DeepSeek-VL2	2025-05-09 15:25:16	1.0000	0.0000	0.0000	0.0000	0.0000
28	Gemma-3-27b-it	2025-05-09 15:25:16	1.0000	0.1827	0.0598	0.1583	0.0813
28	Gemma-3-27b-it	2025-05-09 15:25:16	1.0000	0.1731	0.0595	0.1500	0.0784
28	LLaVA-1.5-13B-HF	2025-05-09 15:25:17	1.0000	0.1635	0.0809	0.0850	0.0762
28	Phi-4-multimodal-instruct	2025-05-09 15:25:17	1.0000	0.2019	0.1537	0.0875	0.0778
32	InternVL3-9B-Instruct	2025-05-09 15:25:18	1.0000	0.5146	0.3136	0.2455	0.2270
32	local_model	2025-05-09 15:25:18	1.0000	0.0000	0.0000	0.0000	0.0000
32	Do-7B	2025-05-09 15:25:19	1.0000	0.2524	0.0571	0.0316	0.0325
32	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:20	1.0000	0.4854	0.2505	0.2379	0.2404
32	Do-3B	2025-05-09 15:25:21	1.0000	0.2718	0.1288	0.0811	0.0894
32	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:22	1.0000	0.4466	0.1298	0.1185	0.0922
32	DeepSeek-VL2	2025-05-09 15:25:23	1.0000	0.0000	0.0000	0.0000	0.0000
32	Gemma-3-27b-it	2025-05-09 15:25:23	1.0000	0.6505	0.7225	0.6290	0.5987
32	Gemma-3-27b-it	2025-05-09 15:25:24	1.0000	0.6311	0.4745	0.4063	0.3864
32	LLaVA-1.5-13B-HF	2025-05-09 15:25:25	1.0000	0.3883	0.2071	0.1831	0.1702
32	Phi-4-multimodal-instruct	2025-05-09 15:25:26	1.0000	0.4078	0.1053	0.0819	0.0918
40	InternVL3-9B-Instruct	2025-05-09 15:25:27	1.0000	0.2110	0.1670	0.2358	0.1689
40	local_model	2025-05-09 15:25:27	1.0000	0.0000	0.0000	0.0000	0.0000
40	Do-7B	2025-05-09 15:25:28	1.0000	0.0826	0.0263	0.0063	0.0099
40	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:29	1.0000	0.3853	0.3187	0.3220	0.2951
40	Do-3B	2025-05-09 15:25:30	1.0000	0.0917	0.1536	0.1001	0.0478
40	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:30	1.0000	0.1101	0.0510	0.1006	0.0433
40	DeepSeek-VL2	2025-05-09 15:25:31	1.0000	0.0000	0.0000	0.0000	0.0000
40	Gemma-3-27b-it	2025-05-09 15:25:32	1.0000	0.1376	0.0492	0.1521	0.0733
40	Gemma-3-27b-it	2025-05-09 15:25:33	1.0000	0.1193	0.0463	0.1336	0.0675
40	LLaVA-1.5-13B-HF	2025-05-09 15:25:34	1.0000	0.0183	0.0769	0.0042	0.0079
40	Phi-4-multimodal-instruct	2025-05-09 15:25:34	1.0000	0.1468	0.0201	0.0104	0.0131
42	InternVL3-9B-Instruct	2025-05-09 15:25:35	1.0000	0.4851	0.5774	0.5628	0.4790
42	local_model	2025-05-09 15:25:35	1.0000	0.0000	0.0000	0.0000	0.0000
42	Do-7B	2025-05-09 15:25:36	1.0000	0.3465	0.0722	0.1944	0.1053
42	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:36	1.0000	0.3564	0.2750	0.2920	0.2279
42	Do-3B	2025-05-09 15:25:37	1.0000	0.3366	0.0694	0.1889	0.1015
42	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:37	1.0000	0.4653	0.0232	0.0268	0.0249
42	DeepSeek-VL2	2025-05-09 15:25:38	1.0000	0.0000	0.0000	0.0000	0.0000
42	Gemma-3-27b-it	2025-05-09 15:25:38	1.0000	0.2970	0.1479	0.2736	0.1614
42	Gemma-3-27b-it	2025-05-09 15:25:39	1.0000	0.2871	0.1543	0.4028	0.2231
42	LLaVA-1.5-13B-HF	2025-05-09 15:25:39	1.0000	0.3861	0.4229	0.4239	0.3861
42	Phi-4-multimodal-instruct	2025-05-09 15:25:39	1.0000	0.3960	0.3322	0.3249	0.2519
44	InternVL3-9B-Instruct	2025-05-09 15:25:40	1.0000	0.3426	0.2368	0.2690	0.2418
44	local_model	2025-05-09 15:25:40	1.0000	0.2870	0.2110	0.2347	0.2135
44	Do-7B	2025-05-09 15:25:40	0.7778	0.2738	0.2700	0.2530	0.2345
44	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:40	1.0000	0.4167	0.3213	0.3146	0.2545
44	Do-3B	2025-05-09 15:25:40	0.8241	0.3371	0.2738	0.2948	0.2424
44	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:40	0.9722	0.2190	0.1708	0.3443	0.2070
44	DeepSeek-VL2	2025-05-09 15:25:40	0.0093	0.0000	0.0000	0.0000	0.0000
44	Gemma-3-27b-it	2025-05-09 15:25:41	1.0000	0.1667	0.2399	0.2736	0.1285
44	Gemma-3-27b-it	2025-05-09 15:25:41	1.0000	0.1574	0.2266	0.2816	0.1135
44	LLaVA-1.5-13B-HF	2025-05-09 15:25:41	1.0000	0.2963	0.2321	0.2834	0.2263
44	Phi-4-multimodal-instruct	2025-05-09 15:25:41	0.9815	0.1887	0.1521	0.2988	0.1296
57	InternVL3-9B-Instruct	2025-05-09 15:25:41	1.0000	0.5000	0.5107	0.5116	0.4946
57	local_model	2025-05-09 15:25:41	1.0000	0.0000	0.0000	0.0000	0.0000
57	Do-7B	2025-05-09 15:25:41	1.0000	0.5377	0.1319	0.1207	0.1250
57	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:41	1.0000	0.3962	0.5323	0.5120	0.3509
57	Do-3B	2025-05-09 15:25:42	1.0000	0.2830	0.0539	0.0368	0.0347
57	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:42	1.0000	0.3208	0.0638	0.0617	0.0488
57	DeepSeek-VL2	2025-05-09 15:25:42	1.0000	0.0094	0.0111	0.0002	0.0003
57	Gemma-3-27b-it	2025-05-09 15:25:42	1.0000	0.3868	0.5137	0.5046	0.3372
57	Gemma-3-27b-it	2025-05-09 15:25:42	1.0000	0.3868	0.5137	0.5046	0.3372
57	LLaVA-1.5-13B-HF	2025-05-09 15:25:42	1.0000	0.5189	0.3618	0.3586	0.3452
57	Phi-4-multimodal-instruct	2025-05-09 15:25:42	1.0000	0.5000	0.3662	0.3604	0.3349
66	InternVL3-9B-Instruct	2025-05-09 15:25:42	1.0000	0.3900	0.3015	0.3105	0.2493
66	local_model	2025-05-09 15:25:42	1.0000	0.0000	0.0000	0.0000	0.0000
66	Do-7B	2025-05-09 15:25:42	1.0000	0.2300	0.0601	0.0267	0.0225
66	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:42	1.0000	0.6500	0.7135	0.7055	0.6497
66	Do-3B	2025-05-09 15:25:42	1.0000	0.4000	0.2477	0.2424	0.1893
66	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:43	1.0000	0.5600	0.0773	0.0659	0.0623
66	DeepSeek-VL2	2025-05-09 15:25:43	1.0000	0.0000	0.0000	0.0000	0.0000
66	Gemma-3-27b-it	2025-05-09 15:25:43	1.0000	0.5500	0.3136	0.3019	0.2772
66	Gemma-3-27b-it	2025-05-09 15:25:43	1.0000	0.5500	0.3212	0.2991	0.2805
66	LLaVA-1.5-13B-HF	2025-05-09 15:25:43	1.0000	0.5700	0.4959	0.4970	0.4831
66	Phi-4-multimodal-instruct	2025-05-09 15:25:43	1.0000	0.4300	0.2010	0.1923	0.1735
70	InternVL3-9B-Instruct	2025-05-09 15:25:43	1.0000	0.3300	0.2693	0.2876	0.2258
70	local_model	2025-05-09 15:25:43	1.0000	0.0000	0.0000	0.0000	0.0000
70	Do-7B	2025-05-09 15:25:44	1.0000	0.3100	0.1103	0.0616	0.0687
70	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:44	1.0000	0.4700	0.4950	0.3948	0.3779
70	Do-3B	2025-05-09 15:25:44	1.0000	0.4100	0.0722	0.0722	0.0669
70	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:44	1.0000	0.4200	0.1598	0.1749	0.1665
70	DeepSeek-VL2	2025-05-09 15:25:44	1.0000	0.0000	0.0000	0.0000	0.0000
70	Gemma-3-27b-it	2025-05-09 15:25:45	1.0000	0.3500	0.3456	0.3513	0.2126
70	Gemma-3-27b-it	2025-05-09 15:25:45	1.0000	0.3300	0.3542	0.3398	0.1897
70	LLaVA-1.5-13B-HF	2025-05-09 15:25:45	1.0000	0.2400	0.2311	0.2665	0.1745
70	Phi-4-multimodal-instruct	2025-05-09 15:25:45	1.0000	0.3200	0.0805	0.0823	0.0740
75	InternVL3-9B-Instruct	2025-05-09 15:25:46	1.0000	0.5200	0.6302	0.5200	0.3912
75	local_model	2025-05-09 15:25:46	1.0000	0.0000	0.0000	0.0000	0.0000
75	Do-7B	2025-05-09 15:25:46	1.0000	0.2000	0.0215	0.0211	0.0213
75	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:46	1.0000	0.5000	0.2500	0.5000	0.3333
75	Do-3B	2025-05-09 15:25:46	1.0000	0.3800	0.0659	0.0507	0.0572
75	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:46	1.0000	0.3400	0.0187	0.0296	0.0229
75	DeepSeek-VL2	2025-05-09 15:25:47	1.0000	0.0000	0.0000	0.0000	0.0000
75	Gemma-3-27b-it	2025-05-09 15:25:47	1.0000	0.4600	0.1704	0.3067	0.2190
75	Gemma-3-27b-it	2025-05-09 15:25:47	1.0000	0.4800	0.1720	0.3200	0.2238
75	LLaVA-1.5-13B-HF	2025-05-09 15:25:47	1.0000	0.4300	0.1038	0.1229	0.0960
75	Phi-4-multimodal-instruct	2025-05-09 15:25:47	1.0000	0.4800	0.0851	0.1600	0.1111
74is_normal	InternVL3-9B-Instruct	2025-05-09 15:25:47	1.0000	0.6514	0.5303	0.5232	0.5202
74is_normal	local_model	2025-05-09 15:25:48	1.0000	0.0000	0.0000	0.0000	0.0000
74is_normal	Do-7B	2025-05-09 15:25:48	1.0000	0.0092	0.0044	0.0013	0.0020
74is_normal	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:48	1.0000	0.6147	0.3639	0.3576	0.3607
74is_normal	Do-3B	2025-05-09 15:25:48	1.0000	0.0734	0.0087	0.0092	0.0089
74is_normal	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:48	1.0000	0.7156	0.3578	0.5000	0.4171
74is_normal	DeepSeek-VL2	2025-05-09 15:25:48	1.0000	0.0000	0.0000	0.0000	0.0000
74is_normal	Gemma-3-27b-it	2025-05-09 15:25:48	1.0000	0.7156	0.3578	0.5000	0.4171
74is_normal	Gemma-3-27b-it	2025-05-09 15:25:48	1.0000	0.7156	0.3578	0.5000	0.4171
74is_normal	LLaVA-1.5-13B-HF	2025-05-09 15:25:48	1.0000	0.3486	0.5304	0.5157	0.3304
74is_normal	Phi-4-multimodal-instruct	2025-05-09 15:25:48	1.0000	0.3486	0.0317	0.0203	0.0247
74is_visible	InternVL3-9B-Instruct	2025-05-09 15:25:48	1.0000	0.8165	0.6969	0.8376	0.7245
74is_visible	local_model	2025-05-09 15:25:48	1.0000	0.0000	0.0000	0.0000	0.0000
74is_visible	Do-7B	2025-05-09 15:25:48	1.0000	0.1284	0.0422	0.0124	0.0153
74is_visible	gemini-2.5-pro-preview-03-25	2025-05-09 15:25:49	1.0000	0.6239	0.6339	0.7819	0.5718
74is_visible	Do-3B	2025-05-09 15:25:49	1.0000	0.3670	0.1043	0.1049	0.0677
74is_visible	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:25:49	1.0000	0.6147	0.6316	0.7766	0.5645
74is_visible	DeepSeek-VL2	2025-05-09 15:25:49	1.0000	0.0000	0.0000	0.0000	0.0000
74is_visible	Gemma-3-27b-it	2025-05-09 15:25:49	1.0000	0.1376	0.0688	0.5000	0.1210
74is_visible	Gemma-3-27b-it	2025-05-09 15:25:49	1.0000	0.1376	0.0688	0.5000	0.1210
74is_visible	LLaVA-1.5-13B-HF	2025-05-09 15:25:49	1.0000	0.2202	0.3101	0.3092	0.1482
74is_visible	Phi-4-multimodal-instruct	2025-05-09 15:25:49	1.0000	0.2018	0.4754	0.4812	0.2008
