task_id	model	timestamp	parser_rate	acc	precision	recall	f1
69	Phi-4-multimodal-instruct	2025-05-09 15:52:21	1.0000	0.0000	0.0000	0.0000	0.0000
69	gpt-4o-mini	2025-05-09 15:52:22	1.0000	0.0000	0.0000	0.0000	0.0000
69	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:52:22	1.0000	0.0000	0.0000	0.0000	0.0000
69	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:52:22	1.0000	0.0000	0.0000	0.0000	0.0000
69	gpt-4o-2024-08-06	2025-05-09 15:52:22	1.0000	0.0000	0.0000	0.0000	0.0000
69	claude-3-7-sonnet-20250219	2025-05-09 15:52:22	1.0000	0.0000	0.0000	0.0000	0.0000
10	InternVL3-9B-Instruct	2025-05-09 15:52:23	1.0000	0.3224	0.2383	0.2441	0.2118
10	Do-7B	2025-05-09 15:52:23	1.0000	0.0000	0.0000	0.0000	0.0000
10	qwen2.5-vl-3b-instruct	2025-05-09 15:52:23	1.0000	0.2895	0.0724	0.2500	0.1122
10	gemini-2.5-pro-preview-03-25	2025-05-09 15:52:24	1.0000	0.1776	0.1795	0.1078	0.1214
10	Do-3B	2025-05-09 15:52:25	1.0000	0.1908	0.0261	0.0166	0.0183
10	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:52:25	1.0000	0.1908	0.0457	0.0332	0.0266
10	Qwen2.5-VL-72B-Instruct	2025-05-09 15:52:26	1.0000	0.2632	0.2539	0.2820	0.2476
10	Qwen2.5-VL-32B-Instruct	2025-05-09 15:52:26	1.0000	0.2829	0.1955	0.2515	0.1517
10	DeepSeek-VL2	2025-05-09 15:52:27	1.0000	0.0000	0.0000	0.0000	0.0000
10	qwen-max-2025-01-25	2025-05-09 15:52:27	1.0000	0.2895	0.0724	0.2500	0.1122
10	Gemma-3-27b-it	2025-05-09 15:52:28	1.0000	0.2697	0.2201	0.2805	0.2165
10	Gemma-3-27b-it	2025-05-09 15:52:28	1.0000	0.2829	0.2820	0.2889	0.2275
10	LLaVA-1.5-13B-HF	2025-05-09 15:52:28	1.0000	0.1776	0.0712	0.0852	0.0704
10	Phi-4-multimodal-instruct	2025-05-09 15:52:29	1.0000	0.0987	0.0201	0.0071	0.0074
10	gpt-4o-mini	2025-05-09 15:52:29	1.0000	0.1579	0.0785	0.2013	0.0939
10	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:52:30	1.0000	0.1842	0.0763	0.1107	0.0850
10	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:52:30	1.0000	0.2039	0.2437	0.2283	0.1813
10	gpt-4o-2024-08-06	2025-05-09 15:52:31	1.0000	0.2303	0.2384	0.2343	0.2036
10	claude-3-7-sonnet-20250219	2025-05-09 15:52:31	1.0000	0.1908	0.0190	0.0152	0.0166
18	InternVL3-9B-Instruct	2025-05-09 15:52:32	1.0000	0.5294	0.6577	0.5294	0.4093
18	Do-7B	2025-05-09 15:52:33	1.0000	0.0490	0.0275	0.0019	0.0036
18	qwen2.5-vl-3b-instruct	2025-05-09 15:52:35	1.0000	0.5392	0.5622	0.5392	0.4923
18	gemini-2.5-pro-preview-03-25	2025-05-09 15:52:36	1.0000	0.5196	0.6301	0.5196	0.3901
18	Do-3B	2025-05-09 15:52:37	1.0000	0.4706	0.0694	0.0523	0.0517
18	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:52:38	1.0000	0.5000	0.5000	0.5000	0.3500
18	DeepSeek-VL2	2025-05-09 15:52:39	1.0000	0.0000	0.0000	0.0000	0.0000
18	Gemma-3-27b-it	2025-05-09 15:52:41	1.0000	0.5000	0.2500	0.5000	0.3333
18	Gemma-3-27b-it	2025-05-09 15:52:42	1.0000	0.5000	0.2500	0.5000	0.3333
18	LLaVA-1.5-13B-HF	2025-05-09 15:52:43	1.0000	0.5784	0.5944	0.5784	0.5598
18	Phi-4-multimodal-instruct	2025-05-09 15:52:44	1.0000	0.5098	0.2123	0.2039	0.1751
18	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:52:46	1.0000	0.6569	0.6889	0.6569	0.6417
21	InternVL3-9B-Instruct	2025-05-09 15:52:46	1.0000	0.4561	0.4248	0.4480	0.4053
21	local_model	2025-05-09 15:52:46	1.0000	0.0000	0.0000	0.0000	0.0000
21	Do-7B	2025-05-09 15:52:47	1.0000	0.3158	0.0247	0.0181	0.0177
21	qwen2.5-vl-3b-instruct	2025-05-09 15:52:47	1.0000	0.4912	0.7441	0.5057	0.3393
21	gemini-2.0-pro-exp-02-05	2025-05-09 15:52:47	1.0000	0.5263	0.5469	0.5141	0.4172
21	gemini-2.5-pro-preview-03-25	2025-05-09 15:52:47	1.0000	0.5029	0.4800	0.4917	0.4096
21	Do-3B	2025-05-09 15:52:48	1.0000	0.4795	0.0617	0.0525	0.0517
21	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:52:48	1.0000	0.3918	0.0654	0.0729	0.0621
21	Qwen2.5-VL-72B-Instruct	2025-05-09 15:52:48	1.0000	0.4386	0.4385	0.4385	0.4384
21	Qwen2.5-VL-32B-Instruct	2025-05-09 15:52:49	1.0000	0.4503	0.3022	0.3024	0.2974
21	DeepSeek-VL2	2025-05-09 15:52:49	1.0000	0.0000	0.0000	0.0000	0.0000
21	qwen-max-2025-01-25	2025-05-09 15:52:49	1.0000	0.4854	0.2427	0.5000	0.3268
21	Gemma-3-27b-it	2025-05-09 15:52:50	1.0000	0.4503	0.2990	0.2983	0.2965
21	Gemma-3-27b-it	2025-05-09 15:52:50	1.0000	0.4211	0.2796	0.2791	0.2781
21	LLaVA-1.5-13B-HF	2025-05-09 15:52:50	1.0000	0.4971	0.3462	0.3386	0.2834
21	Phi-4-multimodal-instruct	2025-05-09 15:52:51	1.0000	0.4737	0.1313	0.1329	0.1212
21	gpt-4o-mini	2025-05-09 15:52:51	1.0000	0.4854	0.3288	0.3306	0.2781
21	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:52:51	1.0000	0.6842	0.3817	0.3459	0.3342
21	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:52:52	1.0000	0.5380	0.5754	0.5470	0.4948
21	gpt-4o-2024-08-06	2025-05-09 15:52:52	1.0000	0.4737	0.4554	0.4664	0.4345
21	claude-3-7-sonnet-20250219	2025-05-09 15:52:52	1.0000	0.2281	0.0058	0.0075	0.0066
23	InternVL3-9B-Instruct	2025-05-09 15:52:53	1.0000	0.4800	0.5538	0.4330	0.4072
23	local_model	2025-05-09 15:52:53	1.0000	0.0000	0.0000	0.0000	0.0000
23	Do-7B	2025-05-09 15:52:54	1.0000	0.2800	0.0839	0.0451	0.0371
23	qwen2.5-vl-3b-instruct	2025-05-09 15:52:54	1.0000	0.2200	0.2131	0.3578	0.2022
23	gemini-2.0-pro-exp-02-05	2025-05-09 15:52:55	1.0000	0.5700	0.7949	0.5190	0.4775
23	gemini-2.5-pro-preview-03-25	2025-05-09 15:52:55	1.0000	0.5900	0.6299	0.5359	0.4884
23	Do-3B	2025-05-09 15:52:56	1.0000	0.3300	0.1305	0.1329	0.0939
23	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:52:56	1.0000	0.3800	0.1474	0.1700	0.1565
23	Qwen2.5-VL-72B-Instruct	2025-05-09 15:52:57	1.0000	0.6500	0.7089	0.6031	0.6333
23	Qwen2.5-VL-32B-Instruct	2025-05-09 15:52:57	1.0000	0.4800	0.4822	0.4712	0.4729
23	DeepSeek-VL2	2025-05-09 15:52:58	1.0000	0.0000	0.0000	0.0000	0.0000
23	qwen-max-2025-01-25	2025-05-09 15:52:58	1.0000	0.5100	0.1700	0.3333	0.2252
23	Gemma-3-27b-it	2025-05-09 15:52:59	1.0000	0.4900	0.3250	0.4018	0.3573
23	Gemma-3-27b-it	2025-05-09 15:52:59	1.0000	0.4800	0.3204	0.4030	0.3514
23	LLaVA-1.5-13B-HF	2025-05-09 15:53:00	1.0000	0.3400	0.3811	0.3409	0.3216
23	Phi-4-multimodal-instruct	2025-05-09 15:53:00	1.0000	0.3100	0.0955	0.1138	0.0762
23	gpt-4o-mini	2025-05-09 15:53:01	1.0000	0.5300	0.5115	0.5537	0.5229
23	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:53:01	1.0000	0.7100	0.4458	0.3776	0.3984
23	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:53:02	1.0000	0.5800	0.5950	0.4271	0.4081
23	gpt-4o-2024-08-06	2025-05-09 15:53:02	1.0000	0.5400	0.3516	0.4189	0.3818
23	claude-3-7-sonnet-20250219	2025-05-09 15:53:02	1.0000	0.3300	0.0490	0.0559	0.0422
25	InternVL3-9B-Instruct	2025-05-09 15:53:03	1.0000	0.6200	0.4462	0.4520	0.4146
25	local_model	2025-05-09 15:53:03	1.0000	0.0000	0.0000	0.0000	0.0000
25	Do-7B	2025-05-09 15:53:03	1.0000	0.2700	0.0300	0.0204	0.0217
25	qwen2.5-vl-3b-instruct	2025-05-09 15:53:03	1.0000	0.7200	0.6804	0.6680	0.6727
25	gemini-2.0-pro-exp-02-05	2025-05-09 15:53:03	1.0000	0.4700	0.5556	0.5507	0.4687
25	gemini-2.5-pro-preview-03-25	2025-05-09 15:53:04	1.0000	0.6000	0.6350	0.6477	0.5974
25	Do-3B	2025-05-09 15:53:04	1.0000	0.4700	0.6125	0.5814	0.4609
25	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:53:04	1.0000	0.5500	0.0390	0.0483	0.0431
25	Qwen2.5-VL-72B-Instruct	2025-05-09 15:53:04	1.0000	0.6200	0.6467	0.6626	0.6162
25	Qwen2.5-VL-32B-Instruct	2025-05-09 15:53:05	1.0000	0.6600	0.5530	0.5156	0.4687
25	DeepSeek-VL2	2025-05-09 15:53:05	1.0000	0.0000	0.0000	0.0000	0.0000
25	qwen-max-2025-01-25	2025-05-09 15:53:05	1.0000	0.6700	0.3350	0.5000	0.4012
25	Gemma-3-27b-it	2025-05-09 15:53:05	1.0000	0.6300	0.5437	0.5317	0.5251
25	Gemma-3-27b-it	2025-05-09 15:53:05	1.0000	0.6200	0.3723	0.3546	0.3565
25	LLaVA-1.5-13B-HF	2025-05-09 15:53:06	1.0000	0.6200	0.5590	0.5550	0.5559
25	Phi-4-multimodal-instruct	2025-05-09 15:53:06	1.0000	0.4100	0.2998	0.2683	0.1959
25	gpt-4o-mini	2025-05-09 15:53:06	1.0000	0.7800	0.7518	0.7436	0.7472
25	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:53:06	1.0000	0.6900	0.7188	0.5380	0.4860
25	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:53:06	1.0000	0.6900	0.6439	0.5687	0.5556
25	gpt-4o-2024-08-06	2025-05-09 15:53:07	1.0000	0.7100	0.6672	0.6298	0.6364
25	claude-3-7-sonnet-20250219	2025-05-09 15:53:07	1.0000	0.4600	0.0358	0.0238	0.0284
28	InternVL3-9B-Instruct	2025-05-09 15:53:07	1.0000	0.1250	0.0201	0.0813	0.0322
28	local_model	2025-05-09 15:53:07	1.0000	0.0000	0.0000	0.0000	0.0000
28	Do-7B	2025-05-09 15:53:07	1.0000	0.0865	0.0204	0.0300	0.0239
28	qwen2.5-vl-3b-instruct	2025-05-09 15:53:08	1.0000	0.1827	0.0320	0.1583	0.0532
28	gemini-2.0-pro-exp-02-05	2025-05-09 15:53:08	1.0000	0.1923	0.2595	0.1667	0.1381
28	gemini-2.5-pro-preview-03-25	2025-05-09 15:53:08	1.0000	0.1538	0.0836	0.1000	0.0754
28	Do-3B	2025-05-09 15:53:08	1.0000	0.2308	0.1155	0.1714	0.1085
28	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:53:09	1.0000	0.1923	0.0750	0.1429	0.0580
28	Qwen2.5-VL-72B-Instruct	2025-05-09 15:53:09	1.0000	0.1731	0.2576	0.1500	0.0880
28	Qwen2.5-VL-32B-Instruct	2025-05-09 15:53:09	1.0000	0.1635	0.0764	0.1417	0.0946
28	DeepSeek-VL2	2025-05-09 15:53:09	1.0000	0.0000	0.0000	0.0000	0.0000
28	qwen-max-2025-01-25	2025-05-09 15:53:10	1.0000	0.1923	0.0869	0.1667	0.0668
28	Gemma-3-27b-it	2025-05-09 15:53:10	1.0000	0.1827	0.0598	0.1583	0.0813
28	Gemma-3-27b-it	2025-05-09 15:53:10	1.0000	0.1731	0.0595	0.1500	0.0784
28	LLaVA-1.5-13B-HF	2025-05-09 15:53:10	1.0000	0.1635	0.0809	0.0850	0.0762
28	Phi-4-multimodal-instruct	2025-05-09 15:53:11	1.0000	0.2019	0.1537	0.0875	0.0778
28	gpt-4o-mini	2025-05-09 15:53:11	1.0000	0.2115	0.0701	0.1833	0.1010
28	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:53:11	1.0000	0.1923	0.0321	0.1667	0.0538
28	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:53:11	1.0000	0.1923	0.0728	0.1667	0.0823
28	gpt-4o-2024-08-06	2025-05-09 15:53:12	1.0000	0.1923	0.0497	0.1250	0.0509
28	claude-3-7-sonnet-20250219	2025-05-09 15:53:12	1.0000	0.0096	0.0024	0.0005	0.0008
32	InternVL3-9B-Instruct	2025-05-09 15:53:13	1.0000	0.5146	0.3136	0.2455	0.2270
32	local_model	2025-05-09 15:53:13	1.0000	0.0000	0.0000	0.0000	0.0000
32	Do-7B	2025-05-09 15:53:14	1.0000	0.2524	0.0571	0.0316	0.0325
32	qwen2.5-vl-3b-instruct	2025-05-09 15:53:15	1.0000	0.0000	0.0000	0.0000	0.0000
32	gemini-2.0-pro-exp-02-05	2025-05-09 15:53:16	1.0000	0.4078	0.2831	0.2696	0.2761
32	gemini-2.5-pro-preview-03-25	2025-05-09 15:53:17	1.0000	0.4854	0.2505	0.2379	0.2404
32	Do-3B	2025-05-09 15:53:17	1.0000	0.2718	0.1288	0.0811	0.0894
32	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:53:18	1.0000	0.4466	0.1298	0.1185	0.0922
32	Qwen2.5-VL-72B-Instruct	2025-05-09 15:53:19	1.0000	0.5728	0.2978	0.2867	0.2921
32	Qwen2.5-VL-32B-Instruct	2025-05-09 15:53:20	1.0000	0.5340	0.4625	0.3404	0.3241
32	DeepSeek-VL2	2025-05-09 15:53:21	1.0000	0.0000	0.0000	0.0000	0.0000
32	qwen-max-2025-01-25	2025-05-09 15:53:21	1.0000	0.5340	0.1797	0.3333	0.2335
32	Gemma-3-27b-it	2025-05-09 15:53:22	1.0000	0.6505	0.7225	0.6290	0.5987
32	Gemma-3-27b-it	2025-05-09 15:53:23	1.0000	0.6311	0.4745	0.4063	0.3864
32	LLaVA-1.5-13B-HF	2025-05-09 15:53:24	1.0000	0.3883	0.2071	0.1831	0.1702
32	Phi-4-multimodal-instruct	2025-05-09 15:53:24	1.0000	0.4078	0.1053	0.0819	0.0918
32	gpt-4o-mini	2025-05-09 15:53:25	1.0000	0.2427	0.4788	0.1524	0.1591
32	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:53:26	1.0000	0.4563	0.0390	0.0610	0.0476
32	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:53:27	1.0000	0.4466	0.1762	0.2788	0.2160
32	gpt-4o-2024-08-06	2025-05-09 15:53:28	1.0000	0.5146	0.4901	0.4938	0.4512
32	claude-3-7-sonnet-20250219	2025-05-09 15:53:28	1.0000	0.2427	0.0163	0.0069	0.0094
40	InternVL3-9B-Instruct	2025-05-09 15:53:29	1.0000	0.2110	0.1670	0.2358	0.1689
40	local_model	2025-05-09 15:53:30	1.0000	0.0000	0.0000	0.0000	0.0000
40	Do-7B	2025-05-09 15:53:31	1.0000	0.0826	0.0263	0.0063	0.0099
40	qwen2.5-vl-3b-instruct	2025-05-09 15:53:31	1.0000	0.0550	0.0225	0.1357	0.0343
40	gemini-2.5-pro-preview-03-25	2025-05-09 15:53:33	1.0000	0.3853	0.3187	0.3220	0.2951
40	Do-3B	2025-05-09 15:53:34	1.0000	0.0917	0.1536	0.1001	0.0478
40	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:53:34	1.0000	0.1101	0.0510	0.1006	0.0433
40	Qwen2.5-VL-72B-Instruct	2025-05-09 15:53:35	1.0000	0.1193	0.2310	0.1354	0.1024
40	Qwen2.5-VL-32B-Instruct	2025-05-09 15:53:36	1.0000	0.1835	0.2281	0.2711	0.1862
40	DeepSeek-VL2	2025-05-09 15:53:37	1.0000	0.0000	0.0000	0.0000	0.0000
40	Gemma-3-27b-it	2025-05-09 15:53:38	1.0000	0.1376	0.0492	0.1521	0.0733
40	Gemma-3-27b-it	2025-05-09 15:53:39	1.0000	0.1193	0.0463	0.1336	0.0675
40	LLaVA-1.5-13B-HF	2025-05-09 15:53:40	1.0000	0.0183	0.0769	0.0042	0.0079
40	Phi-4-multimodal-instruct	2025-05-09 15:53:40	1.0000	0.1468	0.0201	0.0104	0.0131
40	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:53:42	1.0000	0.0642	0.0357	0.0164	0.0148
40	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:53:42	1.0000	0.1193	0.1174	0.1560	0.0986
42	InternVL3-9B-Instruct	2025-05-09 15:53:44	1.0000	0.4851	0.5774	0.5628	0.4790
42	local_model	2025-05-09 15:53:45	1.0000	0.0000	0.0000	0.0000	0.0000
42	Do-7B	2025-05-09 15:53:45	1.0000	0.3465	0.0722	0.1944	0.1053
42	qwen2.5-vl-3b-instruct	2025-05-09 15:53:46	1.0000	0.4257	0.4123	0.4051	0.4047
42	gemini-2.5-pro-preview-03-25	2025-05-09 15:53:47	1.0000	0.3564	0.2750	0.2920	0.2279
42	Do-3B	2025-05-09 15:53:47	1.0000	0.3366	0.0694	0.1889	0.1015
42	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:53:47	1.0000	0.4653	0.0232	0.0268	0.0249
42	Qwen2.5-VL-72B-Instruct	2025-05-09 15:53:48	1.0000	0.5446	0.5375	0.5408	0.5313
42	Qwen2.5-VL-32B-Instruct	2025-05-09 15:53:48	1.0000	0.6535	0.6061	0.5449	0.5148
42	DeepSeek-VL2	2025-05-09 15:53:49	1.0000	0.0000	0.0000	0.0000	0.0000
42	Gemma-3-27b-it	2025-05-09 15:53:50	1.0000	0.2970	0.1479	0.2736	0.1614
42	Gemma-3-27b-it	2025-05-09 15:53:50	1.0000	0.2871	0.1543	0.4028	0.2231
42	LLaVA-1.5-13B-HF	2025-05-09 15:53:51	1.0000	0.3861	0.4229	0.4239	0.3861
42	Phi-4-multimodal-instruct	2025-05-09 15:53:51	1.0000	0.3960	0.3322	0.3249	0.2519
42	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:53:52	1.0000	0.6238	0.2121	0.3231	0.2561
42	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:53:52	1.0000	0.3861	0.5380	0.5107	0.3310
44	InternVL3-9B-Instruct	2025-05-09 15:53:53	1.0000	0.3426	0.2368	0.2690	0.2418
44	local_model	2025-05-09 15:53:54	1.0000	0.2870	0.2110	0.2347	0.2135
44	Do-7B	2025-05-09 15:53:54	0.7778	0.2738	0.2700	0.2530	0.2345
44	qwen2.5-vl-3b-instruct	2025-05-09 15:53:54	1.0000	0.3981	0.3481	0.2564	0.1534
